Date,Ticker,ret_63d,position,y,retin21d
2002-09-13,S5CODU,-0.11966598259146555,0,0,-0.08858520900321554
2002-09-13,S5AUCO,-0.2211419370819916,0,0,-0.1722986403752882
2002-09-13,S5COMS,-0.1789074983724921,0,0,-0.062202681274326044
2002-09-16,S5SFTW,-0.12599143291419101,0,1,0.040820843609688406
2002-09-16,S5PHRM,-0.06593029245121029,1,1,0.04331842411616926
2002-09-16,S5CPGS,-0.10928742994395524,0,0,-0.06247191011235953
2002-09-16,S5ENRSX,-0.1303323120433656,0,0,0.019241192411924235
2002-09-16,S5FDBT,-0.0982287320105596,0,0,-0.013126209924925636
2002-09-16,S5TECH,-0.18757758263987856,0,0,-0.027785637485145176
2002-09-16,S5RETL,-0.09422519642697103,0,0,-0.042679507899337055
2002-09-16,S5BANKX,-0.08340449758041557,0,0,-0.035576259489302986
2002-09-16,S5HCES,-0.08628027547783013,0,0,0.007198509485094817
2002-09-16,S5DIVF,-0.1749019768850204,0,0,0.008210384892891831
2002-09-16,S5UTILX,-0.2145729832032175,0,0,-0.15642570281124502
2002-09-16,S5MEDA,-0.15158789697424357,0,0,0.012614949304409429
2002-09-16,S5REAL,-0.07814610828224056,1,0,-0.0807124337729681
2002-09-16,S5TELSX,-0.15047601441907754,0,1,0.03187901207703203
2002-09-16,S5MATRX,-0.14696327683615806,0,0,-0.029224273532577172
2002-09-16,S5INSU,-0.14383561643835618,0,1,0.042912621359223246
2002-09-16,S5FDSR,-0.06542699724517897,1,0,-0.06507921886514367
2002-09-16,S5HOUS,-0.033166130119038795,1,0,-0.027489546228898765
2002-09-16,S5SSEQX,-0.2837114146458872,0,0,0.019741263440860246
2002-09-16,S5TRAN,-0.15830057453885693,0,0,0.025267948027064335
2002-09-16,S5HOTR,-0.180202927011736,0,0,-0.0695260366166659
2002-09-16,S5CODU,-0.11717813051146386,0,0,-0.046188269138564775
2002-09-16,S5AUCO,-0.20815047021943578,0,0,-0.11987331749802055
2002-09-16,S5COMS,-0.16794902620822327,0,0,-0.012353706111833396
2002-09-17,S5SFTW,-0.12920106338323778,0,0,0.019442123529789912
2002-09-17,S5PHRM,-0.07525979100934954,1,1,0.060975991485898495
2002-09-17,S5CPGS,-0.11363452679220887,0,0,-0.06938998814625696
2002-09-17,S5ENRSX,-0.1660262417994377,0,1,0.03669157723211769
2002-09-17,S5FDBT,-0.12263430365781214,0,0,-0.02355387889340299
2002-09-17,S5TECH,-0.1715863645019996,0,0,-0.09798850574712648
2002-09-17,S5RETL,-0.08852469004173391,0,0,-0.04184352127268465
2002-09-17,S5BANKX,-0.0836669976616804,1,0,-0.027510749117348965
2002-09-17,S5HCES,-0.09306712781009274,0,1,0.034841393655746344
2002-09-17,S5DIVF,-0.1786340494750407,0,0,0.015843213909107368
2002-09-17,S5UTILX,-0.2277665995975855,0,0,-0.15945805106826472
2002-09-17,S5MEDA,-0.11555115029474672,0,0,-0.00996814910935473
2002-09-17,S5REAL,-0.08768115942028987,1,0,-0.08657664813343924
2002-09-17,S5TELSX,-0.15137401024685604,0,0,0.02074643249176722
2002-09-17,S5MATRX,-0.16745133862694117,0,0,-0.0357866306549629
2002-09-17,S5INSU,-0.15192713391152934,0,1,0.03853747137329222
2002-09-17,S5FDSR,-0.11665155636143842,0,0,-0.014759786911685668
2002-09-17,S5HOUS,-0.04253397071554943,1,0,-0.01769076542045056
2002-09-17,S5SSEQX,-0.2642238131122834,0,0,-0.09610378526010332
2002-09-17,S5TRAN,-0.16771269177126913,0,0,0.0050272308336825056
2002-09-17,S5HOTR,-0.22199238399699117,0,0,-0.03722279291800101
2002-09-17,S5CODU,-0.1371871695452943,0,0,-0.05425279843124442
2002-09-17,S5AUCO,-0.19146715376084544,0,0,-0.13708245925447793
2002-09-17,S5COMS,-0.1724326624916397,0,0,-0.032988024392035964
2002-09-18,S5SFTW,-0.10383321735096263,0,0,0.04972983466528613
2002-09-18,S5PHRM,-0.03506869125090395,1,1,0.0784001498688649
2002-09-18,S5CPGS,-0.10179986789960371,0,0,-0.03345895762478168
2002-09-18,S5ENRSX,-0.1582747392761078,0,0,0.05690418792397822
2002-09-18,S5FDBT,-0.11446481473530545,0,0,-0.019684848484848527
2002-09-18,S5TECH,-0.16869404437524338,0,0,-0.027977758267486053
2002-09-18,S5RETL,-0.06886581270986192,1,0,-0.05309025343083251
2002-09-18,S5BANKX,-0.08998543924931246,0,0,0.004195704736168482
2002-09-18,S5HCES,-0.07402514212507005,1,0,0.02563880842232691
2002-09-18,S5DIVF,-0.17368849648551343,0,1,0.062086672372208884
2002-09-18,S5UTILX,-0.2108298622236463,0,0,-0.1661591555014209
2002-09-18,S5MEDA,-0.0878582202111613,0,0,0.012401818933443609
2002-09-18,S5REAL,-0.10058987891959015,0,0,-0.055919917155678234
2002-09-18,S5TELSX,-0.1664512555391432,0,1,0.0644589655554324
2002-09-18,S5MATRX,-0.15880964303598244,0,0,0.0003401649800152118
2002-09-18,S5INSU,-0.14517920242301863,0,1,0.07310735797803236
2002-09-18,S5FDSR,-0.11498928399597597,0,0,-0.0013838094296728665
2002-09-18,S5HOUS,-0.03307859016767423,1,0,-0.01266171208367739
2002-09-18,S5SSEQX,-0.2506325828845779,0,0,-0.01831168831168828
2002-09-18,S5TRAN,-0.18156063618290263,0,0,0.03667941944495068
2002-09-18,S5HOTR,-0.21935238818725677,0,0,-0.02104366865344831
2002-09-18,S5CODU,-0.12831290966087217,0,0,0.010788720882713543
2002-09-18,S5AUCO,-0.20282094815201768,0,0,-0.11312254259501964
2002-09-18,S5COMS,-0.160222028190096,0,0,0.022948384701076963
2002-09-19,S5SFTW,-0.16848836554172064,0,1,0.12853609784192166
2002-09-19,S5PHRM,-0.07307749738688973,1,1,0.11640569624331465
2002-09-19,S5CPGS,-0.1315358138010162,0,0,-0.00868170236859489
2002-09-19,S5ENRSX,-0.18468236505781577,0,0,0.08101745521359671
2002-09-19,S5FDBT,-0.13143230300391817,0,0,0.02165304997243256
2002-09-19,S5TECH,-0.21727935917608354,0,0,0.02613304093567237
2002-09-19,S5RETL,-0.09269845193585269,1,0,-0.010080713823519272
2002-09-19,S5BANKX,-0.12010138428543582,0,0,0.051997931900436
2002-09-19,S5HCES,-0.07891847936572471,1,0,0.05124922750949068
2002-09-19,S5DIVF,-0.2097383876134543,0,1,0.10839368716895459
2002-09-19,S5UTILX,-0.21171097700212038,0,0,-0.14276846679081312
2002-09-19,S5MEDA,-0.14933657556695035,0,0,0.0725205070842656
2002-09-19,S5REAL,-0.11217084801990451,0,0,-0.0502101821578701
2002-09-19,S5TELSX,-0.18961330095273676,0,1,0.12067773167358231
2002-09-19,S5MATRX,-0.18340331648992958,0,0,0.019783859159839823
2002-09-19,S5INSU,-0.16755193975660587,0,0,0.09001696147322513
2002-09-19,S5FDSR,-0.12582339327042913,0,0,0.03416322997810717
2002-09-19,S5HOUS,-0.03509310808216548,1,0,0.015518682105765791
2002-09-19,S5SSEQX,-0.2983699725206096,0,0,0.021451778005251665
2002-09-19,S5TRAN,-0.16892295440971528,0,0,0.012935680919870629
2002-09-19,S5HOTR,-0.23414937362532273,0,0,0.006680402072797742
2002-09-19,S5CODU,-0.14222444460318606,0,0,0.020819453697535018
2002-09-19,S5AUCO,-0.23294422827496752,0,0,-0.10111599594183296
2002-09-19,S5COMS,-0.18694085487077539,0,0,0.03660120730495908
2002-09-20,S5SFTW,-0.1502110189199276,0,1,0.1257474914693062
2002-09-20,S5PHRM,-0.05751649815341775,1,0,0.10824179353761187
2002-09-20,S5CPGS,-0.10557993730407522,0,0,0.011449133137062528
2002-09-20,S5ENRSX,-0.1755013652198475,0,0,0.07462601347493436
2002-09-20,S5FDBT,-0.11353594858749494,0,0,0.059658661833559945
2002-09-20,S5TECH,-0.1856951140712758,0,0,0.06732588658975769
2002-09-20,S5RETL,-0.07877365868919117,1,0,-0.009338812103100502
2002-09-20,S5BANKX,-0.11054932150313146,0,0,0.05655187589393762
2002-09-20,S5HCES,-0.05973854046003635,1,0,0.06252199929602265
2002-09-20,S5DIVF,-0.20714393759318872,0,1,0.1353465427489029
2002-09-20,S5UTILX,-0.2212352989555062,0,0,-0.07234132432147
2002-09-20,S5MEDA,-0.11720125953994776,0,0,0.0824617616830905
2002-09-20,S5REAL,-0.10405099732675305,0,0,-0.06437915997245813
2002-09-20,S5TELSX,-0.16252518468770982,0,1,0.12819337839385958
2002-09-20,S5MATRX,-0.16805229872806082,0,0,0.030491971301674026
2002-09-20,S5INSU,-0.1690844233055886,0,1,0.11579033445089526
2002-09-20,S5FDSR,-0.1256225542511562,0,0,0.05660377358490565
2002-09-20,S5HOUS,0.0038659280219999204,1,0,0.021002064475146964
2002-09-20,S5SSEQX,-0.27929106307838203,0,0,0.09863883847549904
2002-09-20,S5TRAN,-0.10611291093525943,0,0,0.02251797278830714
2002-09-20,S5HOTR,-0.21058749455126646,0,0,0.03178109086447001
2002-09-20,S5CODU,-0.119456418499306,0,0,0.052107534019249835
2002-09-20,S5AUCO,-0.21832051029131316,0,0,-0.047867418187936384
2002-09-20,S5COMS,-0.1755856027423348,0,0,0.07961807961807965
2002-09-23,S5SFTW,-0.20172739845888965,0,1,0.161551516865851
2002-09-23,S5PHRM,-0.08515109361588769,1,0,0.09553542542866378
2002-09-23,S5CPGS,-0.12117293734879453,0,0,0.015330580473681632
2002-09-23,S5ENRSX,-0.17846037878074061,0,0,0.0514393852506021
2002-09-23,S5FDBT,-0.1180437695399732,0,0,0.05798349116321466
2002-09-23,S5TECH,-0.21105826397146255,0,0,0.07567194172318503
2002-09-23,S5RETL,-0.11771655991542818,0,0,0.017268113899069792
2002-09-23,S5BANKX,-0.09349324145242499,1,0,0.04447774285505446
2002-09-23,S5HCES,-0.06537871564197173,1,0,0.07052874378992202
2002-09-23,S5DIVF,-0.18453560061430263,0,1,0.1298651673126261
2002-09-23,S5UTILX,-0.2360568531294157,0,0,-0.062017190730062066
2002-09-23,S5MEDA,-0.09442108214185596,0,1,0.11745402761438917
2002-09-23,S5REAL,-0.10160483534806175,0,0,-0.07516529404941408
2002-09-23,S5TELSX,-0.1581920903954802,0,1,0.19902800277713495
2002-09-23,S5MATRX,-0.17769809967730366,0,0,0.030696782070288586
2002-09-23,S5INSU,-0.1661860624785445,0,0,0.11120260200090581
2002-09-23,S5FDSR,-0.12302979176841444,0,0,0.039287160793843645
2002-09-23,S5HOUS,-0.020235955934057248,1,0,-0.012679425837320624
2002-09-23,S5SSEQX,-0.3231018293670067,0,0,0.09207882904429354
2002-09-23,S5TRAN,-0.12533501497714017,0,0,0.014119202114876162
2002-09-23,S5HOTR,-0.2000587975892989,0,0,0.028359671689329957
2002-09-23,S5CODU,-0.13818155133191468,0,0,0.05764645776566746
2002-09-23,S5AUCO,-0.2327688847731182,0,0,-0.037244590050866444
2002-09-23,S5COMS,-0.175082676163826,0,0,0.06815203145478388
2002-09-24,S5SFTW,-0.2100823961696916,0,1,0.19040067660429227
2002-09-24,S5PHRM,-0.10415582914282406,1,0,0.0778759919994838
2002-09-24,S5CPGS,-0.157696865677741,0,0,0.04545895594799143
2002-09-24,S5ENRSX,-0.20842242260853383,0,0,0.08931297709923647
2002-09-24,S5FDBT,-0.12185963343763961,0,0,0.05920382814090819
2002-09-24,S5TECH,-0.24537661336929295,0,0,0.13051247686514778
2002-09-24,S5RETL,-0.16145597341791262,0,0,0.060662824207492694
2002-09-24,S5BANKX,-0.13341131364330505,0,0,0.08079937010235838
2002-09-24,S5HCES,-0.102228525121556,1,0,0.09364986234598538
2002-09-24,S5DIVF,-0.22918627534867808,0,1,0.14883165898873307
2002-09-24,S5UTILX,-0.2603466865721157,0,0,-0.008522090154743256
2002-09-24,S5MEDA,-0.08421292862440821,1,0,0.14098810042987964
2002-09-24,S5REAL,-0.11626943005181345,0,0,-0.0684803001876173
2002-09-24,S5TELSX,-0.19431415717430844,0,1,0.20826897944635858
2002-09-24,S5MATRX,-0.2201302378255945,0,0,0.06834271192593921
2002-09-24,S5INSU,-0.19308769896724487,0,0,0.13208583255892536
2002-09-24,S5FDSR,-0.15768182217922777,0,0,0.08101900187930688
2002-09-24,S5HOUS,-0.06291530631841757,1,0,0.017338197319342497
2002-09-24,S5SSEQX,-0.32529202640934485,0,1,0.152521640948438
2002-09-24,S5TRAN,-0.1691636736788097,0,0,0.04977459396035333
2002-09-24,S5HOTR,-0.21921614507165843,0,0,0.06262096522444893
2002-09-24,S5CODU,-0.1717928401642297,0,0,0.08766742042094267
2002-09-24,S5AUCO,-0.2596288166034725,0,0,0.0035040431266846195
2002-09-24,S5COMS,-0.19787693872362067,0,0,0.11395514700055465
2002-09-25,S5SFTW,-0.1825775989718661,0,1,0.12082165561555813
2002-09-25,S5PHRM,-0.04715548807716363,1,0,0.028056362670665802
2002-09-25,S5CPGS,-0.12501545690614568,0,0,-0.003721499905784742
2002-09-25,S5ENRSX,-0.19960474308300402,0,0,0.049497559575079064
2002-09-25,S5FDBT,-0.11097670250896052,0,0,0.04439852844831926
2002-09-25,S5TECH,-0.20280328661188984,0,0,0.058202982902873845
2002-09-25,S5RETL,-0.13265652482488355,0,0,0.038316493524975126
2002-09-25,S5BANKX,-0.11964958613804,0,0,0.03427965171581193
2002-09-25,S5HCES,-0.0661619486504279,1,0,0.04683644695100453
2002-09-25,S5DIVF,-0.2118315293108991,0,1,0.09700315457413233
2002-09-25,S5UTILX,-0.2551858781420321,0,0,-0.0348405417212756
2002-09-25,S5MEDA,-0.09530598815529734,1,0,0.0904958176748698
2002-09-25,S5REAL,-0.12917434951854123,0,0,-0.05387601458651925
2002-09-25,S5TELSX,-0.21185102628401598,0,1,0.20421871317464046
2002-09-25,S5MATRX,-0.21008814887365335,0,0,0.012310689930032703
2002-09-25,S5INSU,-0.18920372424456322,0,1,0.10720504104137296
2002-09-25,S5FDSR,-0.14683688690006147,0,0,0.042731526713631895
2002-09-25,S5HOUS,-0.026812079215717155,1,0,-0.01917630876284493
2002-09-25,S5SSEQX,-0.2649733662465895,0,0,0.05028722934158192
2002-09-25,S5TRAN,-0.17113723126381364,0,0,0.029028543724622935
2002-09-25,S5HOTR,-0.19196779261586805,0,0,0.007655851257746926
2002-09-25,S5CODU,-0.14938086035358955,0,0,0.04779535509929311
2002-09-25,S5AUCO,-0.24494850736540208,0,0,-0.05473066298342544
2002-09-25,S5COMS,-0.204715498270984,0,0,0.08032255514269915
2002-09-26,S5SFTW,-0.14619092405360923,0,1,0.16096385542168679
2002-09-26,S5PHRM,0.00607349858182249,1,0,0.03527104464805553
2002-09-26,S5CPGS,-0.10417365068722761,0,0,-0.004584151931892544
2002-09-26,S5ENRSX,-0.16031416031416024,0,0,0.0016506189821183792
2002-09-26,S5FDBT,-0.1077318673523675,0,0,0.028818443804034644
2002-09-26,S5TECH,-0.18534439162536664,0,1,0.12353342851821969
2002-09-26,S5RETL,-0.09089478488024416,0,0,0.02818071663493149
2002-09-26,S5BANKX,-0.08406602386010775,0,0,0.03140277629090371
2002-09-26,S5HCES,-0.02720886932972244,1,0,0.03632171908303983
2002-09-26,S5DIVF,-0.1718985516744217,0,0,0.09140550807217473
2002-09-26,S5UTILX,-0.21085387104804587,0,0,-0.056256572029442675
2002-09-26,S5MEDA,-0.014543136914073718,1,0,0.08378410159924732
2002-09-26,S5REAL,-0.11444028297960884,0,0,-0.03665413533834594
2002-09-26,S5TELSX,-0.17892912172573183,0,1,0.1952850105559465
2002-09-26,S5MATRX,-0.19802049698160895,0,0,0.024770240700218826
2002-09-26,S5INSU,-0.14670617889502013,0,0,0.08686279988822787
2002-09-26,S5FDSR,-0.10430799048541983,0,0,0.02926133569391154
2002-09-26,S5HOUS,-0.015638372364428554,1,0,-0.03888713246917486
2002-09-26,S5SSEQX,-0.24557357031409,0,1,0.131867637802356
2002-09-26,S5TRAN,-0.13524714444556762,0,0,-0.0001753360607831267
2002-09-26,S5HOTR,-0.15216738412253483,0,0,0.005903884756169653
2002-09-26,S5CODU,-0.12326889786497397,0,0,0.03809132044426167
2002-09-26,S5AUCO,-0.1997589231902499,0,0,-0.0843514644351464
2002-09-26,S5COMS,-0.17562516112400106,0,0,0.0945977640528497
2002-09-27,S5SFTW,-0.13204747774480718,0,1,0.15991627420198862
2002-09-27,S5PHRM,-0.018675936166850926,1,0,0.08527081857409669
2002-09-27,S5CPGS,-0.1332225630538515,0,0,0.030818382895060337
2002-09-27,S5ENRSX,-0.169261890200875,0,0,0.02655869528285848
2002-09-27,S5FDBT,-0.13517835724756788,0,0,0.03914115471543056
2002-09-27,S5TECH,-0.1753641412553706,0,1,0.14924709320795482
2002-09-27,S5RETL,-0.10599779778483054,0,0,0.05270784278210483
2002-09-27,S5BANKX,-0.09657403128919395,0,0,0.05085488820692663
2002-09-27,S5HCES,-0.00889237609520066,1,0,0.020099397457888024
2002-09-27,S5DIVF,-0.18496351014595935,0,0,0.13652370942644199
2002-09-27,S5UTILX,-0.20723014256619143,0,0,-0.023121387283236983
2002-09-27,S5MEDA,-0.021029688972667215,1,0,0.09573379866417953
2002-09-27,S5REAL,-0.11695290274997361,0,0,-0.03639183868273477
2002-09-27,S5TELSX,-0.19748315497423707,0,1,0.29336955179651825
2002-09-27,S5MATRX,-0.20087934265532648,0,0,0.041580229097140764
2002-09-27,S5INSU,-0.15751222921034236,0,0,0.11189449236894489
2002-09-27,S5FDSR,-0.10900602819199556,0,0,0.05158205310814923
2002-09-27,S5HOUS,-0.023492189044888256,1,0,-0.037949050261228856
2002-09-27,S5SSEQX,-0.22372420698780537,0,1,0.16704288939051937
2002-09-27,S5TRAN,-0.14662620859905362,0,0,0.013559934912312333
2002-09-27,S5HOTR,-0.1453209511174609,0,0,-0.003104477611940326
2002-09-27,S5CODU,-0.13827124134884394,0,0,0.05622009569377995
2002-09-27,S5AUCO,-0.22152454256971177,0,0,-0.0650477016478751
2002-09-27,S5COMS,-0.16784651008931528,0,0,0.09206551121004947
2002-09-30,S5SFTW,-0.1913544163208043,0,1,0.19488921820219018
2002-09-30,S5PHRM,-0.02065279271301168,1,0,0.0753108348134992
2002-09-30,S5CPGS,-0.135558408215661,0,0,0.03677853677853671
2002-09-30,S5ENRSX,-0.18740290919361668,0,0,0.012397172981114535
2002-09-30,S5FDBT,-0.12942547279734695,0,0,0.05260990425203338
2002-09-30,S5TECH,-0.23992756903576273,0,1,0.17000860300443388
2002-09-30,S5RETL,-0.1702267808412533,0,0,0.10864141528691285
2002-09-30,S5BANKX,-0.08733186107207391,0,0,0.04447133010705384
2002-09-30,S5HCES,-0.021521175453759755,1,0,0.010864764596766996
2002-09-30,S5DIVF,-0.17648906337633208,0,0,0.12694780429334207
2002-09-30,S5UTILX,-0.1932672590567328,0,0,-0.03780978606227503
2002-09-30,S5MEDA,-0.08583764131114024,1,0,0.11546109868257526
2002-09-30,S5REAL,-0.1138392857142857,0,0,-0.038383111430970396
2002-09-30,S5TELSX,-0.2364198724144596,0,1,0.2863291139240507
2002-09-30,S5MATRX,-0.20834538617298237,0,0,0.04868913857677892
2002-09-30,S5INSU,-0.15909250298057365,0,0,0.102664609482507
2002-09-30,S5FDSR,-0.15394384723545151,0,0,0.1165496166836435
2002-09-30,S5HOUS,-0.014142463345451661,1,0,-0.011306074482311579
2002-09-30,S5SSEQX,-0.2980060831361946,0,1,0.1807240516079338
2002-09-30,S5TRAN,-0.15116279069767447,0,0,0.007427701674276976
2002-09-30,S5HOTR,-0.16043357649234558,0,0,0.03010463195251778
2002-09-30,S5CODU,-0.13353827697383225,0,0,0.06749740394600212
2002-09-30,S5AUCO,-0.2209556313993174,0,0,-0.0768421974940856
2002-09-30,S5COMS,-0.18570303269003552,0,0,0.08859330914953634
2002-10-01,S5SFTW,-0.14654819664464835,0,1,0.15513698630136985
2002-10-01,S5PHRM,0.016604465810614144,1,0,0.05198643561584171
2002-10-01,S5CPGS,-0.09396662387676502,0,0,-0.015160102011901433
2002-10-01,S5ENRSX,-0.14979051922986397,0,0,-0.0012180942361996738
2002-10-01,S5FDBT,-0.09801021780048391,0,0,0.014011029959755561
2002-10-01,S5TECH,-0.20059353151249937,0,1,0.15390423456867786
2002-10-01,S5RETL,-0.14510209842853106,0,0,0.04358833241607041
2002-10-01,S5BANKX,-0.052733721474938045,1,0,0.019215824796891656
2002-10-01,S5HCES,-0.007303370786516883,1,0,-0.00548517696225681
2002-10-01,S5DIVF,-0.13530005608524953,0,0,0.08732876712328763
2002-10-01,S5UTILX,-0.1764354066985646,0,0,-0.0380744890548812
2002-10-01,S5MEDA,-0.058683179003579,0,0,0.08925769462884747
2002-10-01,S5REAL,-0.11075680272108845,0,0,-0.039445374133397104
2002-10-01,S5TELSX,-0.19389135897931553,0,1,0.2609112709832133
2002-10-01,S5MATRX,-0.16162857969337574,0,0,-0.0062969033037177935
2002-10-01,S5INSU,-0.11753979942492465,0,0,0.0460144639593103
2002-10-01,S5FDSR,-0.13734294915407996,0,0,0.09443188390556823
2002-10-01,S5HOUS,0.005353361831329062,1,0,-0.021895489767534304
2002-10-01,S5SSEQX,-0.2568435282189928,0,1,0.17025920873124134
2002-10-01,S5TRAN,-0.12010335917312664,0,0,-0.020791730294843158
2002-10-01,S5HOTR,-0.1369053734716943,0,0,-0.009761323730730243
2002-10-01,S5CODU,-0.1203419059758567,0,0,0.04602795772246848
2002-10-01,S5AUCO,-0.20354948805460749,0,0,-0.10455947891669526
2002-10-01,S5COMS,-0.154850991203886,0,0,0.06469902912621373
2002-10-02,S5SFTW,-0.1991906223834775,0,1,0.1871536611717144
2002-10-02,S5PHRM,-0.02403480483129994,1,0,0.05152903768820716
2002-10-02,S5CPGS,-0.16888471587197906,0,0,0.02229972002554148
2002-10-02,S5ENRSX,-0.18847710134265216,0,0,0.006062666440024955
2002-10-02,S5FDBT,-0.11640586905447936,0,0,0.02016756133045683
2002-10-02,S5TECH,-0.27413308341143394,0,1,0.18818592640413168
2002-10-02,S5RETL,-0.18933633432690555,0,0,0.06134393876861899
2002-10-02,S5BANKX,-0.12059910523244499,0,0,0.055297500552975
2002-10-02,S5HCES,-0.04511939673229992,1,0,-0.03062343702013781
2002-10-02,S5DIVF,-0.20593461645507294,0,0,0.12423833917497995
2002-10-02,S5UTILX,-0.20329670329670324,0,0,-0.019946949602121955
2002-10-02,S5MEDA,-0.10459363957597168,1,0,0.08845850282314371
2002-10-02,S5REAL,-0.13705851344227726,0,0,-0.020525351252290713
2002-10-02,S5TELSX,-0.2295373665480428,0,1,0.26631822049349707
2002-10-02,S5MATRX,-0.22524107834166263,0,0,0.04424457163623163
